Time,Background,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
781,2901.37,2936.884,2946.449,2929.964,2923.385,2994.475,2915.147,2937.589,3041.045,2960.39,2929.288
782,2901.343,2933.486,2950.833,2926.073,2922.832,2994.932,2909.243,2935.79,3037.929,2958.324,2931.221
783,2900.87,2931.579,2944.147,2922.584,2918.438,2996.604,2916.456,2932.484,3043.878,2950.899,2923.613
784,2898.404,2935.19,2948.385,2925.752,2918.784,2994.774,2912.713,2932.121,3046.006,2954.934,2930.317
785,2900.657,2934.12,2945.308,2927.504,2918.207,2998.023,2909.647,2937.589,3042.987,2954.268,2932.788
786,2897.24,2931.449,2944.346,2927.591,2918.798,2989.107,2913.625,2936.242,3053.385,2959.276,2928.212
787,2898.788,2935.347,2946.673,2922.861,2919.784,2992.593,2910.36,2928.25,3046.147,2956.544,2933.546
788,2899.692,2935.634,2947.122,2928.007,2917.625,2991.475,2914.89,2932.823,3042.468,2952.342,2931.775
789,2898.5,2933.463,2944.308,2928.255,2918.966,2997.582,2917.507,2935.427,3049.59,2952.206,2929.192
790,2904.555,2934.866,2947.385,2932.336,2920.37,2997.378,2915.89,2932.919,3055.122,2958.741,2927.871
791,2901.199,2930.991,2941.417,2925.642,2917.428,2999.537,2914.522,2932.564,3047.756,2961.768,2927.079
792,2900.164,2934.324,2948.763,2923.686,2918.654,2998.622,2911.573,2932.774,3048.16,2966.886,2928.413
793,2902.329,2937.259,2949.744,2929.343,2916.053,3001.271,2912.64,2935.702,3049.218,2963.241,2926.475
794,2898.336,2937.13,2945.673,2922.226,2918.51,3009.723,2911.177,2929.064,3042.737,2966.202,2926.492
795,2900.61,2935.579,2950.41,2923.599,2916.159,3031.593,2911.838,2933.048,3044.897,2966.171,2928.312
796,2898.829,2937.481,2950.173,2925.752,2920.567,3039.701,2915.206,2934.46,3043.481,2960.404,2928.312
797,2893.459,2932.014,2943.5,2919.985,2914.803,3036.085,2913.978,2931.694,3034.423,2967.627,2923.029
798,2903.055,2934.102,2947.173,2927.036,2918.226,3044.723,2917.331,2937.766,3038.673,2966.724,2927.375
799,2900.356,2932.755,2946.859,2922.036,2916.567,3041.254,2911.647,2934.653,3037.936,2968.579,2931.637
800,2905.294,2936.046,2944.75,2928.591,2916.716,3038.254,2913.279,2935.331,3035.301,2976.307,2928.604
801,2903.548,2935.532,2945.34,2923.562,2920.24,3036.763,2915.081,2941.814,3043.679,2973.11,2929.146
802,2900.589,2933.375,2944.917,2921.387,2915.12,3031.396,2914.978,2931.323,3049.853,2970.026,2931.079
803,2901.37,2933.644,2946.744,2925.599,2915.841,3040.955,2910.684,2936.694,3046.026,2961.732,2929.075
804,2901.185,2934.144,2949.897,2922.635,2918.976,3035.333,2911.412,2935.847,3054.987,2966.605,2928.604
805,2897.897,2930.824,2948.147,2919.577,2915.784,3033.757,2913.052,2937,3043.09,2958.741,2926.533
806,2902.514,2931.838,2944.039,2924.328,2917.683,3036.503,2914.441,2936.524,3046.115,2955.167,2926.783
807,2898.349,2931.398,2942.622,2921.226,2918.817,3033.797,2910.566,2932.952,3046.5,2963.676,2927.413
808,2899.24,2931.319,2947.711,2921.796,2915.668,3036.102,2909.368,2930.653,3045.609,2966.329,2926.942
809,2897.904,2933.718,2948.141,2920.912,2916.303,3034.147,2911.757,2930.621,3048.782,2963.974,2927.671
810,2897.021,2931.949,2944.878,2923.847,2916.192,3039.034,2910.618,2932.927,3052.686,2964.763,2929.054
811,2899.39,2931.926,2949.673,2923.54,2916.418,3038.944,2917.11,2937.258,3048.968,2968.509,2930.475
812,2901.384,2932.866,2946.949,2924.839,2922.351,3046.35,2918.177,2936.266,3050.16,2968.829,2930.596
813,2900.918,2935.88,2948.301,2928.139,2919.798,3048.751,2916.823,2937.056,3049.461,2967.307,2929.333
814,2902.904,2933.616,2952.263,2924.774,2919.442,3044.768,2913.118,2935.976,3058.974,2971.632,2931.671
815,2903.986,2934.324,2945.141,2924.818,2919.558,3048.429,2912.662,2936.04,3054.09,2973.583,2931.567
816,2902.322,2935.958,2950.026,2922.321,2920.971,3048.311,2910.846,2938.202,3057.59,2973.482,2929.379
817,2903.343,2936.213,2949.686,2927.029,2923.832,3046.52,2916.485,2939.702,3065.571,2976.149,2933.05
818,2898.192,2934.819,2950.41,2928.65,2922.192,3042.475,2918.757,2941.387,3061.301,2974.741,2930.333
819,2905.637,2937.806,2947.461,2924.161,2924.793,3044.486,2916.816,2934.581,3053.795,2977.013,2931.154
820,2900.479,2931.421,2950.5,2925.664,2919.654,3050.017,2916.198,2938.323,3060.173,2972.456,2932.442
821,2895.253,2932.63,2948.583,2926.336,2916.414,3045.339,2910.779,2934.105,3065.141,2973.882,2931.375
822,2900.575,2937.25,2946.494,2929.431,2924.966,3041.921,2915.919,2938.984,3063.917,2973.417,2935.696
823,2901.884,2936.468,2943.699,2923.022,2923.659,3038.667,2916.434,2940.355,3063.205,2977.215,2933.967
824,2898.343,2935.083,2947.09,2925.292,2925.75,3041.215,2915.279,2931.032,3064.449,2971.145,2927.462
825,2900.74,2936.824,2944.603,2924.942,2925.942,3040.22,2917.147,2936.726,3058.801,2976.246,2931.317
826,2901.651,2936.398,2946.705,2928.35,2925.25,3044.813,2914.632,2932.314,3051.782,2977.219,2932.467
827,2900.377,2936.296,2945.167,2927.015,2923.346,3039.751,2915.073,2932.258,3043.154,2972.417,2932.167
828,2901.623,2931.083,2950.974,2933.139,2919.51,3042.661,2911.713,2933.532,3027.968,2979.254,2937.962
829,2903.39,2935.588,2948.308,2936.066,2918.798,3038.412,2916.956,2937.016,3027.391,2979.601,2939.433
830,2897.979,2933.167,2947.853,2924.372,2921.567,3034.576,2913.838,2931.468,3033.942,2974.688,2933.171
831,2905.425,2933.657,2950.321,2932.394,2922.461,3035.073,2920.177,2931.871,3041.34,2971.382,2938.892
832,2901.343,2933.042,2950.987,2935.759,2929.298,3041.316,2917.015,2937.5,3042.596,2968.026,2939.783
833,2901.103,2935.884,2949.583,2933.088,2925.457,3042.486,2921.434,2937.403,3053.378,2976.855,2939.321
834,2903.24,2936.634,2950.25,2931.285,2922.591,3041.237,2915.757,2938.258,3049.372,2969.46,2937.225
835,2901.541,2937.079,2947.917,2934.321,2927.293,3038.311,2916.081,2937.202,3051.795,2968.324,2940.346
836,2904.247,2934.75,2948.372,2931.372,2923.005,3037.813,2916.302,2940.024,3054.558,2973.719,2942.562
837,2903.589,2935.194,2950.308,2933.971,2930.832,3034.271,2915.272,2942.637,3053.263,2975.412,2942.221
838,2901.007,2937.306,2949.949,2932.511,2934.336,3026.571,2916.61,2935.54,3055.987,2978.798,2938.212
839,2901.027,2932.981,2944.987,2929.226,2931.543,3021.65,2911.573,2935.814,3051.776,2971.548,2935.746
840,2898.938,2936.62,2949.686,2929.606,2932.303,3020.051,2915.015,2937.581,3057.718,2974.697,2935.542
841,2900.151,2940.204,2951.917,2933.504,2933.755,3013,2917.919,2932.064,3054.539,2975.794,2933.342
842,2900.753,2936.403,2949.564,2927.891,2934.486,3005.531,2919.846,2937.968,3055.795,2978.268,2933.767
843,2902.048,2933.662,2950.404,2926.701,2931.63,3010.006,2916.272,2933.306,3058.622,2968.031,2930.404
844,2902.322,2933.273,2947.596,2928.54,2937.414,3009.452,2918.198,2936.871,3068.16,2972.93,2933.858
845,2896.062,2930.898,2946.679,2930.372,2934.553,3013.859,2910.647,2927.871,3055.929,2971.184,2929.654
846,2903.021,2935.537,2948.333,2925.358,2933.539,3010.356,2914.757,2939.21,3053.711,2967.807,2931.725
847,2901.616,2934.468,2951.006,2925.139,2936.486,3010.209,2913.677,2936.105,3063.782,2974.324,2928.35
848,2899.945,2932.032,2947.397,2934.796,2932.606,2996.972,2912.64,2933.782,3055.494,2963.956,2930.875
849,2901.294,2936.375,2953.897,2935.898,2933.755,2988.52,2914.743,2934.79,3058.904,2970.408,2934.829
850,2899.747,2936.282,2947.891,2930.584,2935.548,2979.966,2915.235,2933.04,3058.103,2976.855,2931.692
851,2903.377,2938.06,2946.596,2931.839,2932.745,2971.384,2915.853,2934.919,3063.295,2982.066,2933.029
852,2904.13,2935.796,2948.205,2929.599,2933.764,2980.983,2914.463,2934.008,3064.346,2977.36,2929.792
853,2901.178,2934.648,2943.929,2928.547,2935.841,2977.04,2915.228,2937.113,3063.974,2976.627,2931.421
854,2902.623,2936.343,2953.474,2930.606,2932.014,2965.785,2916.632,2934.992,3060.353,2981.184,2929.483
855,2901.116,2934.694,2945.013,2928.796,2930.572,2962.486,2916.471,2935.968,3063.16,2976.676,2928.054
856,2897.343,2938.116,2955.205,2932.642,2933.231,2966.977,2918.772,2934.484,3067.506,2982.386,2932.675
857,2900.294,2933.343,2943.699,2929.044,2927.399,2963.616,2914.735,2932.186,3054.776,2975.32,2931.354
858,2899.884,2937.713,2952.372,2929.416,2932.346,2961.119,2914.404,2937.371,3061.904,2973.926,2930.642
859,2900.74,2934.505,2947.795,2932.168,2932.12,2957.407,2911.625,2935.04,3064.41,2972.176,2925.408
860,2902.582,2937.486,2951.147,2930.394,2931.726,2963.469,2913.588,2935.589,3059.064,2970.25,2934.929
861,2898.918,2934.324,2951.449,2930.066,2931.303,2958.119,2916.934,2929.363,3055.135,2965.996,2929.5
862,2902.856,2933.431,2950.673,2927.124,2928.423,2956.491,2915.25,2936.056,3064.051,2962.342,2928.962
863,2897.137,2936.44,2949.782,2930.745,2932.389,2961.746,2916.772,2932.008,3048.744,2962.86,2930.321
864,2904.863,2937.204,2953.731,2932.971,2932.231,2963.04,2919.052,2937.96,3068.09,2962.803,2930.567
865,2900.021,2932.356,2955.205,2932.277,2934.01,2961.362,2917.743,2939.911,3062.987,2964.053,2933.054
866,2901.26,2936.606,2951.872,2933.088,2929.37,2962.096,2919.243,2937.645,3055.949,2966.693,2935.125
867,2903.692,2937.44,2956.429,2931.701,2929.183,2964.028,2917.397,2938.298,3049.724,2970.426,2935.421
868,2897.356,2931.306,2945.59,2930.752,2927.793,2960.593,2915.544,2931.339,3049.442,2966.824,2929.217
869,2902.041,2938.759,2953.019,2932.343,2926.207,2960.723,2914.588,2940.71,3058.167,2968.746,2933.971
870,2897.644,2932.463,2951.744,2932.022,2924.409,2963.576,2916.757,2934.516,3059.308,2970.658,2931.896
871,2897.185,2933.528,2951.737,2928.664,2926.38,2960.994,2912.956,2933.847,3045.981,2975.232,2936.479
872,2902.315,2938.139,2950.705,2927.255,2932.039,2963.802,2915.948,2930.806,3043.628,2971.18,2934.096
873,2900.069,2938.31,2952.359,2933.453,2929.875,2962.418,2914.904,2935.71,3038.321,2974.07,2935.979
874,2903.719,2933.903,2955.641,2930.591,2934.769,2963.927,2913.368,2938.944,3039.256,2966.158,2939.592
875,2900.801,2936.093,2947.923,2932,2930.067,2959.887,2920.11,2938.097,3034.064,2973.645,2941.517
876,2905.548,2939.699,2954.314,2933.321,2930.211,2963.898,2914.103,2941.298,3040.878,2972.136,2942.913
877,2902.185,2938.546,2951.545,2929.657,2932.495,2963.571,2921.243,2932.944,3039.558,2974.846,2941.979
878,2905.37,2934.282,2947.622,2928.766,2925.101,2958.378,2915.066,2931.347,3037.147,2959.759,2937.942
879,2898.863,2935.602,2949.058,2930.832,2926.582,2958.972,2911.132,2934.597,3048.026,2958.018,2937.633
880,2899.452,2935.111,2946.981,2930.708,2925.255,2958.424,2911.272,2933.661,3045.263,2964.351,2938.992
881,2901.815,2937.384,2949,2926.226,2929.029,2961.164,2918.507,2935.274,3049.333,2967.855,2938.104
882,2904.493,2939.31,2948.622,2932.555,2928.072,2957.876,2915.632,2935.766,3041.353,2972.864,2936.479
883,2901.233,2933.532,2949.936,2930.934,2928.726,2964.559,2918.802,2938.54,3031.09,2974.662,2936.125
884,2899.199,2935.787,2950.711,2927.387,2928.409,2958.763,2917.985,2934.774,3020.077,2973.14,2931.346
885,2899.096,2936.296,2946.987,2929.657,2932.736,2962.763,2914.868,2931.669,3034.987,2975.662,2931.717
886,2899.76,2937.926,2951.539,2930,2927.24,2961.096,2918.353,2937.589,3029.109,2968.838,2931.883
887,2894.541,2937.551,2949.013,2929.708,2924.317,2964.367,2914.956,2937.936,3023.679,2970.421,2931.708
888,2901.794,2933.769,2949.461,2927.905,2925.841,2964.26,2914.632,2934.96,3043.577,2963.833,2931.496
889,2900.24,2937.435,2949.667,2928.482,2928.846,2970.141,2911.706,2938.782,3041.75,2970.693,2931.988
890,2904.569,2934.176,2950.731,2931.212,2930.938,2985.209,2914.184,2935.371,3045.929,2971.329,2927.871
891,2900.123,2932.523,2947.667,2931.263,2933.961,2980.949,2916.096,2936.282,3056.333,2977.228,2932.533
892,2899.055,2937.111,2955.058,2934.307,2928.029,2972.655,2916.081,2935.194,3047.75,2972.759,2929.079
893,2898.685,2935.639,2952.019,2930.365,2929.014,2988.401,2918.294,2933.202,3052.167,2971.241,2934.387
894,2901.075,2932.852,2949.186,2930.569,2931.582,2993.367,2912.603,2934.242,3056.583,2973.197,2933.371
895,2901.377,2934.611,2948.853,2930.883,2930.952,2984.955,2914.625,2934.581,3063.404,2974.93,2937.808
896,2901.507,2937.727,2953.929,2930.314,2928.447,2991.977,2914.191,2938.46,3067.942,2973.645,2936.279
897,2905.082,2935.917,2945.987,2925.38,2931.067,2994.192,2909.662,2930.839,3076.205,2965.127,2932.775
898,2902.74,2937.366,2951.731,2932.745,2929.918,2992.638,2912.588,2938.371,3072.423,2969.241,2935.746
899,2902.445,2934.046,2950.942,2925.248,2928.298,3004.898,2912.441,2938.621,3057.551,2966.868,2935.629
900,2902.39,2935.231,2949.282,2927.555,2931.832,3007.938,2914.566,2935.452,3055.372,2966.412,2937.354
901,2903.178,2938.153,2948.051,2929.599,2931.139,3000.311,2919.529,2937.992,3043.827,2969.246,2935.679
902,2898.685,2934.75,2950.167,2926.927,2929.562,3006.362,2915.206,2937.532,3046.276,2959.167,2938.175
903,2901.082,2937.134,2949.564,2929.343,2932.428,3005.768,2915.713,2940.653,3049.821,2968.654,2935.775
904,2899.849,2935.764,2947.436,2929.182,2927.452,3008.429,2915.603,2932.686,3042.179,2962.469,2934.229
905,2901.445,2936.995,2949.237,2925.803,2925.596,3002.582,2916.846,2934.306,3048.16,2959.54,2937.325
906,2902.822,2935.255,2951.539,2936.416,2927.856,3004.384,2915.007,2934.645,3055.769,2955.46,2935.133
907,2899.548,2932.264,2949.718,2927.723,2927.418,3004.893,2915.213,2937.75,3052.532,2952.807,2937.562
908,2903.103,2933.306,2947.372,2925.394,2928.067,3015.096,2912.537,2936.419,3064.686,2958.715,2938.471
909,2901.671,2936.236,2947.917,2925.577,2930.409,3013.718,2915.787,2935.081,3067.051,2958.719,2939.983
910,2901.027,2934.306,2948.961,2927.015,2927.731,3010.187,2910.956,2931.54,3060.955,2956.062,2934.921
911,2899.418,2933.981,2944.128,2929.628,2931.986,3009.836,2913.875,2933.242,3061.301,2952.096,2936.117
912,2899.719,2936.102,2948.885,2929.861,2931.221,2997.198,2912.213,2935.484,3049.551,2956.035,2934.167
913,2902.863,2935.671,2942.654,2929.124,2931.135,2995.328,2913.919,2932.879,3056.744,2958.5,2937.604
914,2905.431,2937.815,2951.333,2930.599,2927.452,2998.113,2913.603,2938.556,3050.539,2968.399,2937.779
915,2902.945,2932.912,2949.321,2930.861,2930.332,2997.226,2918.404,2932.613,3054.929,2963.693,2939.579
916,2895.979,2934.958,2949.16,2926.796,2927.625,2992.61,2916.346,2932.46,3045.045,2966.833,2934.358
917,2902.322,2936.454,2944.731,2923.387,2932.611,2988.085,2910.544,2935.613,3053.077,2970.5,2932.75
918,2901.233,2933.713,2944.532,2924.569,2928.173,2976.593,2916.86,2936.258,3049.628,2969.382,2933.042
919,2906.781,2935.657,2948.032,2928.015,2928.697,2972,2917.368,2936.314,3053.058,2967.544,2937.496
920,2900.76,2935.676,2946.173,2926.635,2928.245,2970.74,2914.912,2933.758,3045.628,2963.926,2932.679
921,2899.712,2933.921,2952.34,2931.788,2930.808,2965.633,2915.706,2936.686,3037.039,2970.04,2936.308
922,2900.589,2936.009,2952.199,2930.365,2934.269,2966.785,2918.081,2939.484,3046.064,2971.548,2935.821
923,2900.247,2937.403,2947.66,2932.409,2929.481,2963.017,2916.677,2936.895,3044.551,2971.469,2940.121
924,2901.61,2936.736,2948.372,2931.832,2929.404,2968.887,2917.669,2933.298,3054.391,2968.566,2937.604
925,2903.856,2937.773,2949.865,2931.891,2933.034,2968.266,2910.772,2938.573,3046.756,2968.294,2938.454
926,2903.63,2935.787,2948.045,2934.847,2928.38,2964.475,2922.044,2939.839,3051.244,2967.68,2937.258
927,2907.733,2937.778,2948.109,2929.854,2932.173,2968.107,2918.647,2933.637,3059.404,2963.574,2940.55
928,2905.356,2936.065,2947.84,2932.65,2924.231,2958.531,2913.552,2933.363,3050.692,2964.873,2936.688
929,2896.843,2933.069,2947.789,2929.022,2926.332,2961.486,2918.846,2936.911,3063.276,2968.873,2936.104
930,2903.856,2937.639,2948.878,2927.672,2928.053,2961.367,2920.485,2935.823,3058.455,2968.719,2936.521
931,2902.075,2934.264,2951.756,2928.883,2931.971,2965.689,2912.897,2937.992,3058.769,2968.031,2932.479
932,2899.815,2939.273,2947.282,2928.175,2930.418,2972.751,2916.36,2933.387,3056.545,2972.654,2938.075
933,2900.623,2936.454,2952.09,2928.051,2935.221,2986.006,2911.25,2933.024,3064,2971.947,2934.65
934,2903.486,2937.81,2949.083,2925.161,2934.75,2998.983,2917.971,2931.645,3062.782,2969.754,2936.029
935,2904.993,2940.421,2947.404,2929.599,2932.096,3000.96,2919.294,2939.056,3071.91,2973.307,2937.746
936,2900.733,2941.514,2950.808,2930.438,2933.447,3005.333,2917.294,2938.161,3070.628,2973.259,2932.817
937,2905.267,2939.528,2949.218,2933.474,2933.308,3009.282,2919.698,2937.194,3070.237,2977.601,2937.096
938,2902.089,2941.954,2952.154,2936.234,2931.389,3010.791,2920.007,2938.266,3068.231,2978.136,2934.458
939,2903.322,2939.87,2955.75,2935.292,2931.414,3012.644,2920.007,2942.371,3065.808,2973.904,2932.804
940,2902.774,2935.894,2948.474,2931.277,2928.961,3014.056,2920.596,2936.129,3052.801,2970.46,2935.146
941,2903.274,2939.176,2955.5,2932.058,2926.846,3020.938,2921.081,2938.782,3052.5,2974.478,2936.142
942,2902.856,2939.579,2946.346,2932.934,2926.851,3014.644,2913.478,2933.048,3060.314,2968.373,2934.962
943,2907.294,2940.296,2950.346,2928.832,2929.961,3014.706,2916.721,2932.436,3059.269,2967.404,2934.829
944,2901.952,2935.088,2946.051,2930.219,2925.111,3007.706,2916.897,2935.314,3055.827,2970.623,2935.913
945,2901.788,2934.106,2947.551,2929.343,2925.332,3014.977,2914.985,2933.234,3050.397,2970.969,2933.538
946,2899.657,2934.606,2948.782,2925.555,2926.74,3018.254,2914.559,2929.008,3058.641,2967.917,2929.762
947,2897.356,2937.597,2949.359,2924.095,2924.736,3022.565,2912.831,2933.153,3049.269,2968.754,2933.908
948,2901.466,2937.62,2951.308,2928.336,2927.164,3019.22,2919.243,2935.137,3054.968,2965.864,2931.671
949,2899.712,2936.843,2946.301,2927.489,2928.236,3026.842,2919.066,2934.371,3051.045,2961.829,2933.546
950,2901.952,2938.787,2949.878,2931.285,2927.149,3026.61,2922.89,2935.476,3045.173,2964.662,2935.367
951,2899.973,2938.421,2945.718,2927.489,2928.87,3026.695,2917.088,2936.911,3043.032,2962.671,2935.617
952,2904.781,2940.301,2950.122,2936.387,2928.611,3028.147,2918.919,2936.177,3039.801,2967.324,2939.596
953,2902.349,2940.681,2952.949,2929.182,2926.308,3032.491,2916.441,2936.831,3030.571,2971.259,2935.954
954,2903.582,2939.634,2950.635,2928.036,2931.389,3028.599,2917.316,2934.952,3048.846,2968.601,2934.675
955,2906.39,2940.301,2950,2929.803,2933.947,3033.316,2917.147,2936.919,3047.66,2963.952,2938.671
956,2905.027,2941.852,2949.814,2928.562,2936.615,3037.932,2919.316,2939.653,3053.083,2966.053,2938.167
957,2902.431,2937.523,2947.782,2928.431,2934.812,3032.271,2914.272,2933.669,3048.173,2970.816,2935.208
958,2900.843,2940.097,2950.923,2926.92,2935.923,3028.469,2917.338,2933.944,3044.365,2970.68,2937.954
959,2900.315,2937.384,2953.282,2932.905,2935.606,3028.808,2915,2936.597,3043.301,2973.355,2937.567
960,2903.959,2939.514,2954.058,2928.876,2938.284,3035.881,2916.096,2942.637,3045.737,2968.877,2937.679
961,2907.657,2942.736,2954.789,2927.547,2937.981,3031.582,2918.463,2943.806,3050.551,2963.82,2935.633
962,2905.171,2940.088,2953.128,2927.358,2933.986,3028.135,2919.816,2938.581,3054.359,2962.61,2939.154
963,2906.021,2936.954,2948.179,2925.007,2934.774,3020.254,2917.044,2938.452,3058.109,2958.64,2939.633
964,2901.829,2935.935,2945.846,2927.029,2933.048,3030.695,2914.802,2935.895,3059.609,2954,2936.9
965,2904.575,2939.199,2952.961,2928.095,2935.442,3042.932,2917.515,2936.814,3077.923,2959.438,2938.954
966,2905.527,2941.727,2954.596,2929.715,2937.707,3040.588,2919.691,2939.29,3065.224,2955.654,2939.829
967,2903.027,2936.579,2950.872,2923.197,2934.034,3040.187,2915.802,2939.564,3066.269,2961.93,2938.575
968,2904.74,2942.833,2950.321,2928.109,2931.692,3045.299,2922.353,2938.911,3065.667,2958.123,2941.217
969,2905.144,2939.13,2950.692,2928.38,2931.216,3042.497,2917.662,2937.556,3060.936,2962.237,2935.696
970,2907.678,2940.843,2956.436,2925.774,2936.173,3048.277,2919.448,2944.944,3071.821,2969.732,2941.5
971,2905.582,2934.75,2949.545,2927.496,2937.029,3043.876,2920.529,2941.766,3059.897,2959.991,2936.504
972,2906.541,2938.227,2950.904,2931.985,2933.529,3042.525,2919.779,2941.274,3055.686,2968.562,2935.075
973,2904.904,2936.25,2951.776,2923.81,2934.572,3037.853,2914.404,2937.508,3044.269,2964.851,2930.375
974,2910.014,2944.315,2950.346,2927.248,2936.755,3043.972,2920.125,2942.306,3039.192,2969.996,2936.142
975,2903.24,2936.426,2950.5,2930.745,2932.062,3038.491,2920.073,2940.54,3047.846,2974.522,2935.071
976,2905.541,2939.421,2955.75,2930.219,2933.548,3037.271,2917,2940.145,3059.09,2971.702,2932.767
977,2902.829,2938.398,2953.429,2929.993,2940.63,3033.215,2918.647,2938.879,3065.429,2966.715,2931.129
978,2900.74,2939.102,2952.686,2928.358,2933.841,3036.141,2920.662,2941.508,3072.571,2966.044,2935.996
